eng_clean,urdu_clean
now when we had discovered cyprus we left it on the left hand and sailed into syria and landed at tyre for there the ship was to unlade her burden,جب کپرس نظر آیا تو اسے بائیں ہاتھ چھوڑ کر سوریہ کو چلے اور صور میں اترے کیونکہ وہاں جہاز کا مال اتارنا تھا .
and finding disciples we tarried there seven days who said to paul through the spirit that he should not go up to jerusalem,جب شاگردوں کو تلاش کرلیا تو ہم سات روز وہاں رہے . انہوں نے روح کی معرفت پولس سے کہا کہ یروشلیم میں قدم نہ رکھنا .
and when we had taken our leave one of another we took ship and they returned home again,اور ایک دوسرے سے وداع ہوکر ہم تو جہاز پر چڑھے اور وہ اپنے اپنے گھر واپس چلے گئے .
and when we had finished our course from tyre we came to ptolemais and saluted the brethren and abode with them one day,ہم صور سے جہاز کا سفر تمام کرکے پتلمیس میں پہنچے اور بھائیوں کو سلام کیا اور ایک دن ان کے ساتھ رہے .
and the next day we that were of paul s company departed and came unto caesarea and we entered into the house of philip the evangelist which was one of the seven and abode with him,دوسرے دن ہم روانہ ہوکر قیصریہ میں آئے اور فلپّس مبشر کے گھر جو ان ساتوں میں سے تھا اتر کر اس کے ساتھ رہے .
and the same man had four daughters virgins which did prophesy,اس کی چار کنواری بیٹیاں تھیں جو نبّووت کرتی تھیں .
and as we tarried there many days there came down from judaea a certain prophet named agabus,اور جب وہاں بہت روز رہے تو اگبس نام ایک نبی یہودیہ سے آیا .
and when we heard these things both we and they of that place besought him not to go up to jerusalem,جب یہ سنا تو ہم نے اور وہاں کے لوگوں نے اس کی منّت کی کہ یروشلیم کو نہ جائے .
then paul answered what mean ye to weep and to break mine heart for i am ready not to be bound only but also to die at jerusalem for the name of the lord jesus,مگر پولس نے جواب دیا کہ تم کیا کرتے ہو کیوں رو روکر میرا دل توڑتے ہو میں تو یروشلیم میں خداوند یسوع کے نام پر نہ صرف باندھے جانے بلکہ مرنے کو بھی تیّار ہوں .
and when he would not be persuaded we ceased saying the will of the lord be done,جب اس نے نہ مانا تو ہم یہ کہہ کر چپ ہوگئے کہ خداوند کی مرضی پوری ہو .
and after those days we took up our carriages and went up to jerusalem,ان دنوں کے بعد ہم اپنے سفر کا اسباب تیّار کرکے یروشلیم کو گئے .
there went with us also certain of the disciples of caesarea and brought with them one mnason of cyprus an old disciple with whom we should lodge,اور قیصریہ سے بھی بعض شاگرد ہمارے ساتھ چلے اور ایک قدیم شاگرد مناسون کپڑی کو ساتھ لے آئے تاکہ ہم اس کے ہاں مہمان ہوں .
and when we were come to jerusalem the brethren received us gladly,جب یروشلیم میں پہنچے تو بھائی بڑی خوشی کے ساتھ ہم سے ملے .
and the day following paul went in with us unto james and all the elders were present,اور دوسرے دن پولس ہمارے ساتھ یعقوب کے پاس گیا اور سب بزرگ وہاں حاضر تھے .
and when he had saluted them he declared particularly what things god had wrought among the gentiles by his ministry,اس نے انہیں سلام کرکے جو کچھ خدا نے اس کی خدمت سے غیرقوموں میں کیا تھا مفّصل بیان کیا .
and when they heard it they glorified the lord and said unto him thou seest brother how many thousands of jews there are which believe and they are all zealous of the law,انہوں نے یہ سنکر خدا کی تمجید کی . پھر اس سے کہا اے بھائی تو دیکھا ہے کہ یہودیوں میں ہزارہا آدمی ایمان لے آئے ہیں اور وہ سب شریعت کے بارے میں سرگرم ہیں .
and they are informed of thee that thou teachest all the jews which are among the gentiles to forsake moses saying that they ought not to circumcise their children neither to walk after the customs,اور ان کو تیرے بارے میں سکھا دیا گیا ہے کہ تو غیر قوموں میں رہنے والے سب یہودیوں کو یہ کہہ کر موسی سے پھر جانے کی تعلیم دیتا ہے کہ نہ اپنے لڑکوں کا ختنہ کرو نہ موسوی رسموں پر چلو .
what is it therefore the multitude must needs come together for they will hear that thou art come,پس کیا کیا جائے لوگ ضرور سنیں گے کہ تو آیا ہے .
do therefore this that we say to thee we have four men which have a vow on them,اس لئے جو ہم تجھ سے کہتے ہیں وہ کر . ہمارے ہاں چار آدمی ایسے ہیں جنہوں نے منت مانی ہے .
as touching the gentiles which believe we have written and concluded that they observe no such thing save only that they keep themselves from things offered to idols and from blood and from strangled and from fornication,مگر غیر قوموں میں سے جو ایمان لائے ان کی بابت ہم نے یہ فیصلہ کرکے لکھا تھاکہ وہ صرف بتوں کی قربانی کے گوشت سے اور لہو اور گلا گھونٹے ہوئے جانوروں اور حرامکاری سے اپنے آپ کو بچائے رکھّیں .
then paul took the men and the next day purifying himself with them entered into the temple to signify the accomplishment of the days of purification until that an offering should be offered for every one of them,اس پر پولس ان آدمیوں کو لے کر اور دوسرے دن اپنے آپ کو ان کے ساتھ پاک کرکے ہیکل میں داخل ہؤا اور خبردی کہ جب تک ہم میں سے ہر ایک کی نذرنہ چڑھائی جائے تقدّس کے دن پورے کریں گے .
and when the seven days were almost ended the jews which were of asia when they saw him in the temple stirred up all the people and laid hands on him,جب وہ سات دن پورے ہونے کو تھے تو آسیہ کے یہودیوں نے اسے ہیکل میں دیکھ کر سب لوگوں میں ہلچل مچائی اور یوں چلاّ کر اس کو پکڑلیا .
crying out men of israel help this is the man that teacheth all men every where against the people and the law and this place and further brought greeks also into the temple and hath polluted this holy place,کہ اے اسرئیلیوا مدد کرو . یہ وہی آدمی ہے جو ہر جگہ سب آدمیوں کو امّت اور شریعت اور اس مقام کے خلاف تعلیم دیتا ہے بلکہ اس نے یونانیوں کو بھی ہیکل میں لاکر اس پاک مقام کو ناپاک کیا ہے .
for they had seen before with him in the city trophimus an ephesian whom they supposed that paul had brought into the temple,کیونکہ انہوں نے اس سے پہلے ترفمس افسی کو اس کے ساتھ شہر میں دیکھا تھا . اسی کی بابت انہوں نے خیال کیا کہ پولس اسے ہیکل میں لے آیا ہے .
and all the city was moved and the people ran together and they took paul and drew him out of the temple and forthwith the doors were shut,اور تمام شہر میں ہلچل پڑگئی اور لوگ دوڑ کر جمع ہوئے اور پولس کو پکڑکر ہیکل سے باہر گھسیٹ کرلے گئے اور فورا دروازے بند کر لئے گئے .
